"OBJE_SQ_OBJETO","TIRE_SQ_TIPO_RECURSO","DEMA_DURACAO_RECURSO","DEMA_QUANTIDADE_RECURSO"
"72","71","0","0"
"72","72","0","0"
"72","73","0","0"
"72","74","25.5","3"
"72","76","0","0"
"72","77","11.9","1.4"
"72","78","0","0"
"72","79","0","0"
"72","80","0","0"
"72","81","0","0"
"72","82","17","2"
"72","83","0","0"
"72","84","0","0"
"73","42","0","0"
"73","43","0","0"
"73","44","7.2","1.6"
"73","45","0","0"
"73","46","0","0"
"73","47","25.3","5.5"
"73","48","7.5","1.5"
"73","49","0","0"
"73","50","0","0"
"73","51","0.5","0.5"
"73","52","0.8","0.8"
"73","53","0","0"
"73","54","0","0"
"73","55","0","0"
"73","56","10.2","1.8"
"73","57","0","0"
"73","58","0","0"
"73","59","34.5","7.5"
"73","67","0","0"
"73","68","0","0"
"73","69","34.5","7.5"
"73","70","0","0"
"73","71","0","0"
"73","72","0","0"
"73","73","0","0"
"73","74","34.5","7.5"
"73","76","0","0"
"73","77","6.3","1.4"
"73","78","0","0"
"73","79","8","1"
"73","80","0","0"
"73","81","0","0"
"73","82","17","3"
"73","83","0","0"
"73","84","0","0"
"74","42","0","0"
"74","43","4","1"
"74","44","4.8","0.8"
"74","45","0","0"
"74","46","4","1"
"74","47","19.8","4.4"
"74","48","7.5","1.5"
"74","49","0","0"
"74","50","0","0"
"74","51","0.5","0.5"
"74","52","14.4","3.2"
"74","53","0","0"
"74","54","0","0"
"74","55","1.6","0.4"
"74","56","0","0"
"74","57","0","0"
"74","58","4.8","1.2"
"74","59","27","6"
"74","67","0","0"
"74","68","4.8","1.2"
"74","69","27","6"
"74","70","4","1"
"74","71","0","0"
"74","72","0","0"
"74","73","4.8","1.2"
"74","74","27","6"
"74","76","2.8","0.7"
"74","77","0","0"
"74","78","4","1"
"74","79","6","1"
"74","80","0","0"
"74","81","0","0"
"74","82","0","0"
"74","83","1","1"
"74","84","1","1"
"75","42","0","0"
"75","43","5","1"
"75","44","5.6","0.8"
"75","45","0","0"
"75","46","5","1"
"75","47","20.9","4.4"
"75","48","7.5","1.5"
"75","49","0","0"
"75","50","0","0"
"75","51","0.5","0.5"
"75","52","15.2","3.2"
"75","53","0","0"
"75","54","0","0"
"75","55","2","0.4"
"75","56","0","0"
"75","57","0","0"
"75","58","6","1.2"
"75","59","28.5","6"
"75","67","0","0"
"75","68","6","1.2"
"75","69","28.5","6"
"75","70","5","1"
"75","71","0","0"
"75","72","0","0"
"75","73","6","1.2"
"75","74","28.5","6"
"75","76","3.5","0.7"
"75","77","0","0"
"75","78","5","1"
"75","79","7","1"
"75","80","0","0"
"75","81","0","0"
"75","82","0","0"
"75","83","1","1"
"75","84","1","1"
"76","42","0","0"
"76","43","4","1"
"76","44","0","0"
"76","45","0","0"
"76","46","4","1"
"76","47","0","0"
"76","48","0","0"
"76","49","0","0"
"76","50","0","0"
"76","51","0","0"
"76","52","0","0"
"76","53","0","0"
"76","54","0","0"
"76","55","1.6","0.4"
"76","56","0","0"
"76","57","0","0"
"76","58","4.8","1.2"
"76","59","0","0"
"76","67","0","0"
"76","68","4.8","1.2"
"76","69","0","0"
"76","70","4","1"
"76","71","0","0"
"76","72","0","0"
"76","73","4.8","1.2"
"76","74","0","0"
"76","76","2.8","0.7"
"76","77","0","0"
"76","78","4","1"
"76","79","0","0"
"76","80","0","0"
"76","81","0","0"
"76","82","0","0"
"76","83","1","1"
"76","84","0","0"
"77","42","0","0"
"77","43","0","0"
"77","44","14.4","0.8"
"77","45","0","0"
"77","46","0","0"
"77","47","28.6","2.2"
"77","48","0","0"
"77","49","0","0"
"77","50","0","0"
"77","51","0","0"
"77","52","0","0"
"77","53","0","0"
"77","54","0","0"
"77","55","0","0"
"77","56","15.6","1.2"
"77","57","0","0"
"77","58","0","0"
"77","59","39","3"
"77","67","0","0"
"77","68","0","0"
"77","69","39","3"
"77","70","0","0"
"77","71","0","0"
"77","72","0","0"
"77","73","0","0"
"77","74","39","3"
"77","76","0","0"
"77","77","0","0"
"77","78","0","0"
"77","79","26","2"
"77","80","0","0"
"77","81","0","0"
"77","82","26","2"
"77","83","0","0"
"77","84","1","1"
"78","42","0","0"
"78","43","0","0"
"78","44","5.6","1.6"
"78","45","0","0"
"78","46","0","0"
"78","47","20.9","6.6"
"78","48","0","0"
"78","49","3","1.5"
"78","50","0","0"
"78","51","0.5","0.5"
"78","52","0.8","0.8"
"78","53","0","0"
"78","54","0","0"
"78","55","0","0"
"78","56","7.2","1.8"
"78","57","0","0"
"78","58","0","0"
"78","59","28.5","9"
"78","67","0","0"
"78","68","0","0"
"78","69","28.5","9"
"78","70","0","0"
"78","71","0","0"
"78","72","0","0"
"78","73","0","0"
"78","74","28.5","9"
"78","76","0","0"
"78","77","4.9","1.4"
"78","78","0","0"
"78","79","9","2"
"78","80","0","0"
"78","81","0","0"
"78","82","12","3"
"78","83","0","0"
"78","84","0","0"
"79","42","0","0"
"79","43","1","1"
"79","44","5.6","1.6"
"79","45","0","0"
"79","46","1","1"
"79","47","19.8","5.5"
"79","48","7.5","3"
"79","49","0","0"
"79","50","1","0.5"
"79","51","0","0"
"79","52","1.6","0.8"
"79","53","0","0"
"79","54","0","0"
"79","55","0.4","0.4"
"79","56","7.8","1.8"
"79","57","0","0"
"79","58","1.2","1.2"
"79","59","27","7.5"
"79","67","0","0"
"79","68","1.2","1.2"
"79","69","27","7.5"
"79","70","0","0"
"79","71","0","0"
"79","72","0","0"
"79","73","1.2","1.2"
"79","74","27","7.5"
"79","76","0.7","0.7"
"79","77","4.9","1.4"
"79","78","0","0"
"79","79","6","1"
"79","80","0","0"
"79","81","0.8","0.8"
"79","82","13","3"
"79","83","0","0"
"79","84","0","0"
"80","42","0","0"
"80","43","0","0"
"80","44","12.8","0.8"
"80","45","0","0"
"80","46","0","0"
"80","47","38.5","3.3"
"80","48","0","0"
"80","49","0","0"
"80","50","0","0"
"80","51","0","0"
"80","52","0","0"
"80","53","0","0"
"80","54","0","0"
"80","55","0","0"
"80","56","15","1.2"
"80","57","0","0"
"80","58","0","0"
"80","59","52.5","4.5"
"80","67","0","0"
"80","68","0","0"
"80","69","52.5","4.5"
"80","70","0","0"
"80","71","0","0"
"80","72","0","0"
"80","73","0","0"
"80","74","52.5","4.5"
"80","76","0","0"
"80","77","11.2","0.7"
"80","78","0","0"
"80","79","19","2"
"80","80","0","0"
"80","81","0","0"
"80","82","25","2"
"80","83","0","0"
"80","84","0","0"
"81","42","0","0"
"81","43","15","1"
"81","44","5.6","0.8"
"81","45","0","0"
"81","46","15","1"
"81","47","30.8","4.4"
"81","48","15","1.5"
"81","49","0","0"
"81","50","0","0"
"81","51","1.5","0.5"
"81","52","2.4","0.8"
"81","53","0","0"
"81","54","0","0"
"81","55","6","0.4"
"81","56","9","1.2"
"81","57","0","0"
"81","58","18","1.2"
"81","59","42","6"
"81","67","0","0"
"81","68","18","1.2"
"81","69","42","6"
"81","70","0","0"
"81","71","0","0"
"81","72","0","0"
"81","73","18","1.2"
"81","74","42","6"
"81","76","10.5","0.7"
"81","77","4.9","0.7"
"81","78","0","0"
"81","79","8","1"
"81","80","0","0"
"81","81","12","0.8"
"81","82","15","2"
"81","83","0","0"
"81","84","0","0"
"82","42","0","0"
"82","43","10","1"
"82","44","0","0"
"82","45","0","0"
"82","46","10","1"
"82","47","28.6","4.4"
"82","48","10.5","1.5"
"82","49","0","0"
"82","50","0","0"
"82","51","0.5","0.5"
"82","52","0.8","0.8"
"82","53","0","0"
"82","54","0","0"
"82","55","4","0.4"
"82","56","10.8","1.2"
"82","57","0","0"
"82","58","12","1.2"
"82","59","39","6"
"82","67","0","0"
"82","68","12","1.2"
"82","69","39","6"
"82","70","0","0"
"82","71","0","0"
"82","72","0","0"
"82","73","12","1.2"
"82","74","39","6"
"82","76","7","0.7"
"82","77","0","0"
"82","78","0","0"
"82","79","18","2"
"82","80","0","0"
"82","81","8","0.8"
"82","82","18","2"
"82","83","0","0"
"82","84","0","0"
"83","42","0","0"
"83","43","9","1"
"83","44","0","0"
"83","45","0","0"
"83","46","9","1"
"83","47","17.6","3.3"
"83","48","9","1.5"
"83","49","0","0"
"83","50","0","0"
"83","51","0","0"
"83","52","2.4","0.8"
"83","53","0","0"
"83","54","0","0"
"83","55","3.6","0.4"
"83","56","4.2","0.6"
"83","57","0","0"
"83","58","10.8","1.2"
"83","59","24","4.5"
"83","67","0","0"
"83","68","10.8","1.2"
"83","69","24","4.5"
"83","70","0","0"
"83","71","0","0"
"83","72","0","0"
"83","73","10.8","1.2"
"83","74","24","4.5"
"83","76","6.3","0.7"
"83","77","0","0"
"83","78","0","0"
"83","79","7","1"
"83","80","0","0"
"83","81","7.2","0.8"
"83","82","7","1"
"83","83","0","0"
"83","84","0","0"
"84","42","0","0"
"84","43","0","0"
"84","44","3.2","0.8"
"84","45","0","0"
"84","46","0","0"
"84","47","17.6","4.4"
"84","48","6","1.5"
"84","49","1.5","1.5"
"84","50","0","0"
"84","51","0.5","0.5"
"84","52","0.8","0.8"
"84","53","0","0"
"84","54","0","0"
"84","55","0","0"
"84","56","6.6","1.2"
"84","57","0","0"
"84","58","0","0"
"84","59","24","6"
"84","67","0","0"
"84","68","0","0"
"84","69","24","6"
"84","70","0","0"
"84","71","0","0"
"84","72","0","0"
"84","73","0","0"
"84","74","24","6"
"84","76","0","0"
"84","77","2.8","0.7"
"84","78","0","0"
"84","79","7","1"
"84","80","0","0"
"84","81","0","0"
"84","82","11","2"
"84","83","0","0"
"84","84","0","0"
"85","42","0","0"
"85","43","10","1"
"85","44","0","0"
"85","45","0","0"
"85","46","10","1"
"85","47","7.7","3.3"
"85","48","7.5","1.5"
"85","49","0","0"
"85","50","0","0"
"85","51","0.5","0.5"
"85","52","0.8","0.8"
"85","53","0","0"
"85","54","0","0"
"85","55","4","0.4"
"85","56","0.6","0.6"
"85","57","0","0"
"85","58","12","1.2"
"85","59","10.5","4.5"
"85","67","0","0"
"85","68","12","1.2"
"85","69","10.5","4.5"
"85","70","0","0"
"85","71","0","0"
"85","72","0","0"
"85","73","12","1.2"
"85","74","10.5","4.5"
"85","76","7","0.7"
"85","77","0","0"
"85","78","0","0"
"85","79","1","1"
"85","80","0","0"
"85","81","8","0.8"
"85","82","1","1"
"85","83","0","0"
"85","84","0","0"
"86","42","0","0"
"86","43","0","0"
"86","44","8","0.8"
"86","45","0","0"
"86","46","0","0"
"86","47","37.4","5.5"
"86","48","0","0"
"86","49","9","1.5"
"86","50","0","0"
"86","51","1.5","0.5"
"86","52","2.4","0.8"
"86","53","0","0"
"86","54","0","0"
"86","55","0","0"
"86","56","11.4","1.2"
"86","57","0","0"
"86","58","0","0"
"86","59","51","7.5"
"86","67","0","0"
"86","68","0","0"
"86","69","51","7.5"
"86","70","0","0"
"86","71","0","0"
"86","72","0","0"
"86","73","0","0"
"86","74","51","7.5"
"86","76","0","0"
"86","77","7","0.7"
"86","78","0","0"
"86","79","15","2"
"86","80","0","0"
"86","81","0","0"
"86","82","19","2"
"86","83","0","0"
"86","84","0","0"
"87","42","0","0"
"87","43","1","1"
"87","44","0","0"
"87","45","0","0"
"87","46","1","1"
"87","47","20.9","3.3"
"87","48","6","1.5"
"87","49","0","0"
"87","50","0","0"
"87","51","0.5","0.5"
"87","52","0.8","0.8"
"87","53","0","0"
"87","54","0","0"
"87","55","0.4","0.4"
"87","56","8.4","0.6"
"87","57","0","0"
"87","58","1.2","1.2"
"87","59","28.5","4.5"
"87","67","0","0"
"87","68","1.2","1.2"
"87","69","28.5","4.5"
"87","70","0","0"
"87","71","0","0"
"87","72","0","0"
"87","73","1.2","1.2"
"87","74","28.5","4.5"
"87","76","0.7","0.7"
"87","77","0","0"
"87","78","0","0"
"87","79","14","1"
"87","80","0","0"
"87","81","0.8","0.8"
"87","82","14","1"
"87","83","0","0"
"87","84","0","0"
"88","42","0","0"
"88","43","0","0"
"88","44","0","0"
"88","45","0","0"
"88","46","0","0"
"88","47","34.1","4.4"
"88","48","10.5","1.5"
"88","49","0","0"
"88","50","0","0"
"88","51","1","0.5"
"88","52","1.6","0.8"
"88","53","0","0"
"88","54","0","0"
"88","55","0","0"
"88","56","13.2","1.2"
"88","57","0","0"
"88","58","0","0"
"88","59","46.5","6"
"88","67","0","0"
"88","68","0","0"
"88","69","46.5","6"
"88","70","0","0"
"88","71","0","0"
"88","72","0","0"
"88","73","0","0"
"88","74","46.5","6"
"88","76","0","0"
"88","77","0","0"
"88","78","0","0"
"88","79","22","2"
"88","80","0","0"
"88","81","0","0"
"88","82","22","2"
"88","83","0","0"
"88","84","0","0"
"89","42","0","0"
"89","43","0","0"
"89","44","8.8","1.6"
"89","45","0","0"
"89","46","0","0"
"89","47","29.7","6.6"
"89","48","0","0"
"89","49","12","3"
"89","50","0","0"
"89","51","1.5","0.5"
"89","52","2.4","0.8"
"89","53","0","0"
"89","54","0","0"
"89","55","0","0"
"89","56","8.4","1.8"
"89","57","0","0"
"89","58","0","0"
"89","59","40.5","9"
"89","67","0","0"
"89","68","0","0"
"89","69","40.5","9"
"89","70","0","0"
"89","71","0","0"
"89","72","0","0"
"89","73","0","0"
"89","74","40.5","9"
"89","76","0","0"
"89","77","7.7","1.4"
"89","78","0","0"
"89","79","8","2"
"89","80","0","0"
"89","81","0","0"
"89","82","14","3"
"89","83","0","0"
"89","84","0","0"
"90","42","0","0"
"90","43","2","1"
"90","44","0","0"
"90","45","0","0"
"90","46","2","1"
"90","47","30.8","4.4"
"90","48","16.5","1.5"
"90","49","0","0"
"90","50","0","0"
"90","51","1","0.5"
"90","52","1.6","0.8"
"90","53","0","0"
"90","54","0","0"
"90","55","0.8","0.4"
"90","56","9","1.2"
"90","57","0","0"
"90","58","2.4","1.2"
"90","59","42","6"
"90","67","0","0"
"90","68","2.4","1.2"
"90","69","42","6"
"90","70","0","0"
"90","71","0","0"
"90","72","0","0"
"90","73","2.4","1.2"
"90","74","42","6"
"90","76","1.4","0.7"
"90","77","0","0"
"90","78","0","0"
"90","79","15","2"
"90","80","0","0"
"90","81","1.6","0.8"
"90","82","15","2"
"90","83","0","0"
"90","84","0","0"
"91","42","0","0"
"91","43","10","1"
"91","44","0","0"
"91","45","0","0"
"91","46","10","1"
"91","47","17.6","3.3"
"91","48","7.5","1.5"
"91","49","0","0"
"91","50","0","0"
"91","51","0.5","0.5"
"91","52","0.8","0.8"
"91","53","0","0"
"91","54","0","0"
"91","55","4","0.4"
"91","56","6","0.6"
"91","57","0","0"
"91","58","12","1.2"
"91","59","24","4.5"
"91","67","0","0"
"91","68","12","1.2"
"91","69","24","4.5"
"91","70","0","0"
"91","71","0","0"
"91","72","0","0"
"91","73","12","1.2"
"91","74","24","4.5"
"91","76","7","0.7"
"91","77","0","0"
"91","78","0","0"
"91","79","10","1"
"91","80","0","0"
"91","81","8","0.8"
"91","82","10","1"
"91","83","0","0"
"91","84","0","0"
"92","42","0","0"
"92","43","1","1"
"92","44","0","0"
"92","45","0","0"
"92","46","1","1"
"92","47","25.3","4.4"
"92","48","13.5","1.5"
"92","49","0","0"
"92","50","0","0"
"92","51","0.5","0.5"
"92","52","0.8","0.8"
"92","53","0","0"
"92","54","0","0"
"92","55","0.4","0.4"
"92","56","7.8","1.2"
"92","57","0","0"
"92","58","1.2","1.2"
"92","59","34.5","6"
"92","67","0","0"
"92","68","1.2","1.2"
"92","69","34.5","6"
"92","70","0","0"
"92","71","0","0"
"92","72","0","0"
"92","73","1.2","1.2"
"92","74","34.5","6"
"92","76","0.7","0.7"
"92","77","0","0"
"92","78","0","0"
"92","79","13","2"
"92","80","0","0"
"92","81","0.8","0.8"
"92","82","13","2"
"92","83","0","0"
"92","84","0","0"
"93","42","0","0"
"93","43","0","0"
"93","44","12","0.8"
"93","45","0","0"
"93","46","0","0"
"93","47","38.5","3.3"
"93","48","0","0"
"93","49","0","0"
"93","50","0","0"
"93","51","0","0"
"93","52","0","0"
"93","53","0","0"
"93","54","0","0"
"93","55","0","0"
"93","56","13.2","1.2"
"93","57","0","0"
"93","58","0","0"
"93","59","52.5","4.5"
"93","67","0","0"
"93","68","0","0"
"93","69","52.5","4.5"
"93","70","0","0"
"93","71","0","0"
"93","72","0","0"
"93","73","0","0"
"93","74","52.5","4.5"
"93","76","0","0"
"93","77","10.5","0.7"
"93","78","0","0"
"93","79","20","2"
"93","80","0","0"
"93","81","0","0"
"93","82","22","2"
"93","83","0","0"
"93","84","0","0"
"94","42","0","0"
"94","43","4","1"
"94","44","0","0"
"94","45","0","0"
"94","46","4","1"
"94","47","18.7","3.3"
"94","48","7.5","1.5"
"94","49","0","0"
"94","50","0","0"
"94","51","1","0.5"
"94","52","1.6","0.8"
"94","53","0","0"
"94","54","0","0"
"94","55","1.6","0.4"
"94","56","6","0.6"
"94","57","0","0"
"94","58","4.8","1.2"
"94","59","25.5","4.5"
"94","67","0","0"
"94","68","4.8","1.2"
"94","69","25.5","4.5"
"94","70","0","0"
"94","71","0","0"
"94","72","0","0"
"94","73","4.8","1.2"
"94","74","25.5","4.5"
"94","76","2.8","0.7"
"94","77","0","0"
"94","78","0","0"
"94","79","10","1"
"94","80","0","0"
"94","81","3.2","0.8"
"94","82","10","1"
"94","83","0","0"
"94","84","0","0"
"95","42","0","0"
"95","43","0","0"
"95","44","5.6","0.8"
"95","45","0","0"
"95","46","0","0"
"95","47","19.8","4.4"
"95","48","10.5","3"
"95","49","0","0"
"95","50","1.5","0.5"
"95","51","0","0"
"95","52","5.6","1.6"
"95","53","0","0"
"95","54","0","0"
"95","55","0","0"
"95","56","6.6","1.2"
"95","57","0","0"
"95","58","0","0"
"95","59","27","6"
"95","67","0","0"
"95","68","0","0"
"95","69","27","6"
"95","70","0","0"
"95","71","0","0"
"95","72","0","0"
"95","73","0","0"
"95","74","27","6"
"95","76","0","0"
"95","77","0","0"
"95","78","0","0"
"95","79","11","2"
"95","80","0","0"
"95","81","0","0"
"95","82","11","2"
"95","83","0","0"
"95","84","0","0"
"96","42","0","0"
"96","43","1","1"
"96","44","6.4","0.8"
"96","45","0","0"
"96","46","1","1"
"96","47","25.3","3.3"
"96","48","9","1.5"
"96","49","0","0"
"96","50","3","0.5"
"96","51","0","0"
"96","52","4.8","0.8"
"96","53","0","0"
"96","54","0","0"
"96","55","0.4","0.4"
"96","56","10.2","1.2"
"96","57","0","0"
"96","58","1.2","1.2"
"96","59","34.5","4.5"
"96","67","0","0"
"96","68","1.2","1.2"
"96","69","34.5","4.5"
"96","70","0","0"
"96","71","0","0"
"96","72","0","0"
"96","73","1.2","1.2"
"96","74","34.5","4.5"
"96","76","0","0"
"96","77","0","0"
"96","78","0","0"
"96","79","17","2"
"96","80","0","0"
"96","81","0.8","0.8"
"96","82","17","2"
"96","83","0","0"
"96","84","0","0"
"97","42","0","0"
"97","43","0","0"
"97","44","0","0"
"97","45","0","0"
"97","46","0","0"
"97","47","25.3","3.3"
"97","48","9","1.5"
"97","49","0","0"
"97","50","0","0"
"97","51","0.5","0.5"
"97","52","0.8","0.8"
"97","53","0","0"
"97","54","0","0"
"97","55","0","0"
"97","56","9.6","0.6"
"97","57","0","0"
"97","58","0","0"
"97","59","34.5","4.5"
"97","67","0","0"
"97","68","0","0"
"97","69","34.5","4.5"
"97","70","0","0"
"97","71","0","0"
"97","72","0","0"
"97","73","0","0"
"97","74","34.5","4.5"
"97","76","0","0"
"97","77","0","0"
"97","78","0","0"
"97","79","16","1"
"97","80","0","0"
"97","81","0","0"
"97","82","16","1"
"97","83","0","0"
"97","84","0","0"
"98","42","0","0"
"98","43","0","0"
"98","44","10.4","2.4"
"98","45","0","0"
"98","46","0","0"
"98","47","29.7","6.6"
"98","48","3","1.5"
"98","49","0","0"
"98","50","0","0"
"98","51","0","0"
"98","52","2.4","1.6"
"98","53","0","0"
"98","54","0","0"
"98","55","0","0"
"98","56","14.4","2.4"
"98","57","0","0"
"98","58","0","0"
"98","59","40.5","9"
"98","67","0","0"
"98","68","0","0"
"98","69","40.5","9"
"98","70","0","0"
"98","71","0","0"
"98","72","0","0"
"98","73","0","0"
"98","74","40.5","9"
"98","76","0","0"
"98","77","0","0"
"98","78","0","0"
"98","79","24","4"
"98","80","0","0"
"98","81","0","0"
"98","82","24","4"
"98","83","0","0"
"98","84","3","3"
"99","42","0","0"
"99","43","12","1"
"99","44","0","0"
"99","45","0","0"
"99","46","12","1"
"99","47","13.2","3.3"
"99","48","9","1.5"
"99","49","0","0"
"99","50","0","0"
"99","51","0.5","0.5"
"99","52","0.8","0.8"
"99","53","0","0"
"99","54","0","0"
"99","55","4.8","0.4"
"99","56","3","0.6"
"99","57","0","0"
"99","58","14.4","1.2"
"99","59","18","4.5"
"99","67","0","0"
"99","68","14.4","1.2"
"99","69","18","4.5"
"99","70","0","0"
"99","71","0","0"
"99","72","0","0"
"99","73","14.4","1.2"
"99","74","18","4.5"
"99","76","8.4","0.7"
"99","77","0","0"
"99","78","0","0"
"99","79","5","1"
"99","80","0","0"
"99","81","9.6","0.8"
"99","82","5","1"
"99","83","0","0"
"99","84","0","0"
"100","42","0","0"
"100","43","18","1"
"100","44","0","0"
"100","45","0","0"
"100","46","18","1"
"100","47","18.7","3.3"
"100","48","9","1.5"
"100","49","0","0"
"100","50","0","0"
"100","51","1","0.5"
"100","52","1.6","0.8"
"100","53","0","0"
"100","54","0","0"
"100","55","7.2","0.4"
"100","56","5.4","0.6"
"100","57","0","0"
"100","58","21.6","1.2"
"100","59","25.5","4.5"
"100","67","0","0"
"100","68","21.6","1.2"
"100","69","25.5","4.5"
"100","70","0","0"
"100","71","0","0"
"100","72","0","0"
"100","73","21.6","1.2"
"100","74","25.5","4.5"
"100","76","12.6","0.7"
"100","77","0","0"
"100","78","0","0"
"100","79","9","1"
"100","80","0","0"
"100","81","14.4","0.8"
"100","82","9","1"
"100","83","0","0"
"100","84","0","0"
"101","42","0","0"
"101","43","17","1"
"101","44","0","0"
"101","45","0","0"
"101","46","17","1"
"101","47","19.8","3.3"
"101","48","7.5","1.5"
"101","49","0","0"
"101","50","0","0"
"101","51","0.5","0.5"
"101","52","0.8","0.8"
"101","53","0","0"
"101","54","0","0"
"101","55","6.8","0.4"
"101","56","7.2","0.6"
"101","57","0","0"
"101","58","20.4","1.2"
"101","59","27","4.5"
"101","67","0","0"
"101","68","20.4","1.2"
"101","69","27","4.5"
"101","70","0","0"
"101","71","0","0"
"101","72","0","0"
"101","73","20.4","1.2"
"101","74","27","4.5"
"101","76","11.9","0.7"
"101","77","0","0"
"101","78","0","0"
"101","79","12","1"
"101","80","0","0"
"101","81","13.6","0.8"
"101","82","12","1"
"101","83","0","0"
"101","84","0","0"
"102","42","0","0"
"102","43","12","1"
"102","44","0","0"
"102","45","0","0"
"102","46","12","1"
"102","47","18.7","3.3"
"102","48","10.5","1.5"
"102","49","0","0"
"102","50","0","0"
"102","51","1","0.5"
"102","52","1.6","0.8"
"102","53","0","0"
"102","54","0","0"
"102","55","4.8","0.4"
"102","56","4.8","0.6"
"102","57","0","0"
"102","58","14.4","1.2"
"102","59","25.5","4.5"
"102","67","0","0"
"102","68","14.4","1.2"
"102","69","25.5","4.5"
"102","70","0","0"
"102","71","0","0"
"102","72","0","0"
"102","73","14.4","1.2"
"102","74","25.5","4.5"
"102","76","8.4","0.7"
"102","77","0","0"
"102","78","0","0"
"102","79","8","1"
"102","80","0","0"
"102","81","9.6","0.8"
"102","82","8","1"
"102","83","0","0"
"102","84","0","0"
"103","42","0","0"
"103","43","11","1"
"103","44","9.6","0.8"
"103","45","0","0"
"103","46","11","1"
"103","47","15.4","3.3"
"103","48","0","0"
"103","49","0","0"
"103","50","0","0"
"103","51","0","0"
"103","52","11.2","2.4"
"103","53","0","0"
"103","54","0","0"
"103","55","4.4","0.4"
"103","56","0","0"
"103","57","0","0"
"103","58","13.2","1.2"
"103","59","21","4.5"
"103","67","0","0"
"103","68","13.2","1.2"
"103","69","21","4.5"
"103","70","11","1"
"103","71","11","1"
"103","72","0","0"
"103","73","13.2","1.2"
"103","74","21","4.5"
"103","76","7.7","0.7"
"103","77","0","0"
"103","78","11","1"
"103","79","12","1"
"103","80","0","0"
"103","81","0","0"
"103","82","0","0"
"103","83","1","1"
"103","84","1","1"
"104","42","0","0"
"104","43","0","0"
"104","44","6.4","0.8"
"104","45","0","0"
"104","46","0","0"
"104","47","27.5","5.5"
"104","48","0","0"
"104","49","9","1.5"
"104","50","0","0"
"104","51","1","0.5"
"104","52","1.6","0.8"
"104","53","0","0"
"104","54","0","0"
"104","55","0","0"
"104","56","9.6","1.2"
"104","57","0","0"
"104","58","0","0"
"104","59","37.5","7.5"
"104","67","0","0"
"104","68","0","0"
"104","69","37.5","7.5"
"104","70","0","0"
"104","71","0","0"
"104","72","0","0"
"104","73","0","0"
"104","74","37.5","7.5"
"104","76","0","0"
"104","77","5.6","0.7"
"104","78","0","0"
"104","79","9","2"
"104","80","0","0"
"104","81","0","0"
"104","82","16","2"
"104","83","0","0"
"104","84","0","0"
"105","42","0","0"
"105","43","0","0"
"105","44","11.2","0.8"
"105","45","0","0"
"105","46","0","0"
"105","47","39.6","5.5"
"105","48","0","0"
"105","49","4.5","1.5"
"105","50","0","0"
"105","51","0.5","0.5"
"105","52","0.8","0.8"
"105","53","0","0"
"105","54","0","0"
"105","55","0","0"
"105","56","14.4","1.2"
"105","57","0","0"
"105","58","0","0"
"105","59","54","7.5"
"105","67","0","0"
"105","68","0","0"
"105","69","54","7.5"
"105","70","0","0"
"105","71","0","0"
"105","72","0","0"
"105","73","0","0"
"105","74","54","7.5"
"105","76","0","0"
"105","77","9.8","0.7"
"105","78","0","0"
"105","79","18","2"
"105","80","0","0"
"105","81","0","0"
"105","82","24","2"
"105","83","0","0"
"105","84","0","0"
"106","42","0","0"
"106","43","1","1"
"106","44","0","0"
"106","45","0","0"
"106","46","1","1"
"106","47","27.5","4.4"
"106","48","15","1.5"
"106","49","0","0"
"106","50","0","0"
"106","51","1","0.5"
"106","52","1.6","0.8"
"106","53","0","0"
"106","54","0","0"
"106","55","0.4","0.4"
"106","56","7.8","1.2"
"106","57","0","0"
"106","58","1.2","1.2"
"106","59","37.5","6"
"106","67","0","0"
"106","68","1.2","1.2"
"106","69","37.5","6"
"106","70","0","0"
"106","71","0","0"
"106","72","0","0"
"106","73","1.2","1.2"
"106","74","37.5","6"
"106","76","0.7","0.7"
"106","77","0","0"
"106","78","0","0"
"106","79","13","2"
"106","80","0","0"
"106","81","0.8","0.8"
"106","82","13","2"
"106","83","0","0"
"106","84","0","0"
"107","42","0","0"
"107","43","1","1"
"107","44","11.2","1.6"
"107","45","0","0"
"107","46","1","1"
"107","47","62.7","8.8"
"107","48","0","0"
"107","49","27","3"
"107","50","0","0"
"107","51","4.5","0.5"
"107","52","23.2","2.4"
"107","53","0","0"
"107","54","0","0"
"107","55","0.4","0.4"
"107","56","16.2","2.4"
"107","57","0","0"
"107","58","1.2","1.2"
"107","59","85.5","12"
"107","67","0","0"
"107","68","1.2","1.2"
"107","69","85.5","12"
"107","70","0","0"
"107","71","0","0"
"107","72","0","0"
"107","73","1.2","1.2"
"107","74","85.5","12"
"107","76","0.7","0.7"
"107","77","0","0"
"107","78","0","0"
"107","79","39","6"
"107","80","0","0"
"107","81","0.8","0.8"
"107","82","0","0"
"107","83","1","1"
"107","84","2","2"
"108","42","0","0"
"108","43","1","1"
"108","44","6.4","0.8"
"108","45","0","0"
"108","46","1","1"
"108","47","26.4","4.4"
"108","48","7.5","1.5"
"108","49","0","0"
"108","50","0","0"
"108","51","0","0"
"108","52","19.2","3.2"
"108","53","0","0"
"108","54","0","0"
"108","55","0.4","0.4"
"108","56","0","0"
"108","57","0","0"
"108","58","1.2","1.2"
"108","59","36","6"
"108","67","0","0"
